Year,Code,Major,College,CollegeID,C_P,Program,Male,Female,SUM,Ratio
101,720601,護理學系,醫學院,5,醫學院博士班,phD,0,9,9,100
97,720305,藥理學研究所,醫學院,5,醫學院博士班,phD,1,4,5,80
100,720107,分子醫學研究所,醫學院,5,醫學院博士班,phD,1,4,5,80
100,720301,藥學系 藥物科技組,醫學院,5,醫學院博士班,phD,1,4,5,80
102,720109,生理學研究所,醫學院,5,醫學院博士班,phD,1,4,5,80
103,720114,解剖學暨細胞生物學研究所,醫學院,5,醫學院博士班,phD,1,4,5,80
103,720708,醫學檢驗暨生物技術學系,醫學院,5,醫學院博士班,phD,1,4,5,80
104,720301,藥學系,醫學院,5,醫學院博士班,phD,1,4,5,80
105,720107,分子醫學研究所,醫學院,5,醫學院博士班,phD,1,4,5,80
98,720114,解剖學暨細胞生物學研究所,醫學院,5,醫學院博士班,phD,2,6,8,75
97,720107,分子醫學研究所,醫學院,5,醫學院博士班,phD,3,8,11,72.72727273
99,720114,解剖學暨細胞生物學研究所,醫學院,5,醫學院博士班,phD,2,5,7,71.42857143
98,720108,免疫學研究所,醫學院,5,醫學院博士班,phD,2,4,6,66.66666667
100,720114,解剖學暨細胞生物學研究所,醫學院,5,醫學院博士班,phD,2,4,6,66.66666667
97,720301,藥學系,醫學院,5,醫學院博士班,phD,3,6,9,66.66666667
98,720305,藥理學研究所,醫學院,5,醫學院博士班,phD,3,6,9,66.66666667
97,720109,生理學研究所,醫學院,5,醫學院博士班,phD,2,3,5,60
98,729904,毒理學研究所,醫學院,5,醫學院博士班,phD,2,3,5,60
100,720802,臨床牙醫學研究所,醫學院,5,醫學院博士班,phD,2,3,5,60
101,720109,生理學研究所,醫學院,5,醫學院博士班,phD,2,3,5,60
102,720402,職能治療學系,醫學院,5,醫學院博士班,phD,2,3,5,60
102,720301,藥學系 藥物科技組,醫學院,5,醫學院博士班,phD,3,4,7,57.14285714
99,720301,藥學系,醫學院,5,醫學院博士班,phD,3,3,6,50
99,729904,毒理學研究所,醫學院,5,醫學院博士班,phD,3,3,6,50
97,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,12,10,22,45.45454545
99,720107,分子醫學研究所,醫學院,5,醫學院博士班,phD,5,4,9,44.44444444
99,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,10,7,17,41.17647059
97,720119,預防醫學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
98,720107,分子醫學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
100,720108,免疫學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
100,720305,藥理學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
102,720107,分子醫學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
102,720802,臨床牙醫學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
103,720301,藥學系 藥物科技組,醫學院,5,醫學院博士班,phD,3,2,5,40
103,729904,毒理學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
104,720401,物理治療學系,醫學院,5,醫學院博士班,phD,3,2,5,40
105,720305,藥理學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
105,720401,物理治療學系,醫學院,5,醫學院博士班,phD,3,2,5,40
105,720802,臨床牙醫學研究所,醫學院,5,醫學院博士班,phD,3,2,5,40
98,720708,醫學檢驗暨生物技術學系,醫學院,5,醫學院博士班,phD,6,4,10,40
101,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,9,6,15,40
103,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,10,6,16,37.5
100,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,7,4,11,36.36363636
98,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,11,6,17,35.29411765
97,729904,毒理學研究所,醫學院,5,醫學院博士班,phD,4,2,6,33.33333333
98,720802,臨床牙醫學研究所,醫學院,5,醫學院博士班,phD,4,2,6,33.33333333
103,720401,物理治療學系,醫學院,5,醫學院博士班,phD,4,2,6,33.33333333
97,720708,醫學檢驗暨生物技術學系,醫學院,5,醫學院博士班,phD,6,3,9,33.33333333
104,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,13,5,18,27.77777778
97,720802,臨床牙醫學研究所,醫學院,5,醫學院博士班,phD,6,2,8,25
98,720301,藥學系,醫學院,5,醫學院博士班,phD,6,2,8,25
97,720108,免疫學研究所,醫學院,5,醫學院博士班,phD,4,1,5,20
101,720114,解剖學暨細胞生物學研究所,醫學院,5,醫學院博士班,phD,4,1,5,20
104,720305,藥理學研究所,醫學院,5,醫學院博士班,phD,4,1,5,20
105,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,16,4,20,20
99,720305,藥理學研究所,醫學院,5,醫學院博士班,phD,5,1,6,16.66666667
102,720102,臨床醫學研究所,醫學院,5,醫學院博士班,phD,11,2,13,15.38461538
104,720107,分子醫學研究所,醫學院,5,醫學院博士班,phD,6,0,6,0
104,720108,免疫學研究所,醫學院,5,醫學院博士班,phD,6,0,6,0
100,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,12,29,41,70.73170732
105,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,13,28,41,68.29268293
99,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,15,27,42,64.28571429
104,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,15,26,41,63.41463415
102,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,14,21,35,60
98,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,22,26,48,54.16666667
97,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,24,26,50,52
101,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,19,20,39,51.28205128
103,720201,公共衛生學系,公衛學院,6,公衛院學士班,Bachelor,23,17,40,42.5
99,720221,健康政策與管理研究所,公衛學院,6,公衛願碩士班,Master,3,27,30,90
97,720206,衛生政策與管理研究所公共衛生學組,公衛學院,6,公衛願碩士班,Master,2,15,17,88.23529412
103,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,2,13,15,86.66666667
102,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,5,26,31,83.87096774
98,720206,衛生政策與管理研究所公共衛生學組,公衛學院,6,公衛願碩士班,Master,3,13,16,81.25
104,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,1,4,5,80
104,720221,健康政策與管理研究所,公衛學院,6,公衛願碩士班,Master,8,28,36,77.77777778
100,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,4,13,17,76.47058824
101,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,5,16,21,76.19047619
105,720221,健康政策與管理研究所,公衛學院,6,公衛願碩士班,Master,7,22,29,75.86206897
98,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,4,12,16,75
97,720214,流行病學研究所,公衛學院,6,公衛願碩士班,Master,6,17,23,73.91304348
103,720221,健康政策與管理研究所,公衛學院,6,公衛願碩士班,Master,9,25,34,73.52941176
101,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,10,27,37,72.97297297
103,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,8,21,29,72.4137931
97,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,4,10,14,71.42857143
104,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,12,29,41,70.73170732
104,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,9,20,29,68.96551724
101,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,5,11,16,68.75
100,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,12,26,38,68.42105263
97,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,5,10,15,66.66666667
102,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,15,28,43,65.11627907
100,720221,健康政策與管理研究所,公衛學院,6,公衛願碩士班,Master,13,24,37,64.86486486
105,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,5,9,14,64.28571429
99,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,15,25,40,62.5
105,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,14,23,37,62.16216216
105,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,11,18,29,62.06896552
98,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,5,8,13,61.53846154
100,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,15,24,39,61.53846154
99,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,7,11,18,61.11111111
101,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,15,23,38,60.52631579
97,720214,流行病學研究所,公衛學院,6,公衛願碩士班,Master,2,3,5,60
104,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,6,9,15,60
98,720214,流行病學研究所,公衛學院,6,公衛願碩士班,Master,10,15,25,60
99,720201,公共衛生碩士學位學程,公衛學院,6,公衛願碩士班,Master,12,18,30,60
103,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,16,24,40,60
103,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,9,13,22,59.09090909
98,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,7,10,17,58.82352941
100,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,6,8,14,57.14285714
102,720221,健康政策與管理研究所,公衛學院,6,公衛願碩士班,Master,15,20,35,57.14285714
101,720221,健康政策與管理研究所,公衛學院,6,公衛願碩士班,Master,16,19,35,54.28571429
102,720215,環境衛生研究所,公衛學院,6,公衛願碩士班,Master,7,8,15,53.33333333
105,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,11,12,23,52.17391304
105,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,4,4,8,50
104,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,9,9,18,50
97,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,10,10,20,50
99,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,12,11,23,47.82608696
102,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛願碩士班,Master,11,10,21,47.61904762
102,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,6,3,9,33.33333333
101,720220,流行病學與預防醫學研究所,公衛學院,6,公衛願碩士班,Master,5,2,7,28.57142857
98,720214,流行病學研究所,公衛學院,6,公衛願碩士班,Master,6,2,8,25
99,720221,健康政策與管理研究所,公衛學院,6,公衛院博士班,phD,1,10,11,90.90909091
105,720221,健康政策與管理研究所,公衛學院,6,公衛院博士班,phD,3,8,11,72.72727273
98,720206,衛生政策與管理研究所,公衛學院,6,公衛院博士班,phD,2,5,7,71.42857143
99,720220,流行病學與預防醫學研究所,公衛學院,6,公衛院博士班,phD,7,15,22,68.18181818
101,720221,健康政策與管理研究所,公衛學院,6,公衛院博士班,phD,3,5,8,62.5
103,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛院博士班,phD,3,4,7,57.14285714
102,720221,健康政策與管理研究所,公衛學院,6,公衛院博士班,phD,4,5,9,55.55555556
103,720221,健康政策與管理研究所,公衛學院,6,公衛院博士班,phD,5,6,11,54.54545455
104,720221,健康政策與管理研究所,公衛學院,6,公衛院博士班,phD,5,6,11,54.54545455
105,720220,流行病學與預防醫學研究所,公衛學院,6,公衛院博士班,phD,9,10,19,52.63157895
104,720220,流行病學與預防醫學研究所,公衛學院,6,公衛院博士班,phD,10,9,19,47.36842105
100,720221,健康政策與管理研究所,公衛學院,6,公衛院博士班,phD,8,7,15,46.66666667
100,720220,流行病學與預防醫學研究所,公衛學院,6,公衛院博士班,phD,10,8,18,44.44444444
103,720220,流行病學與預防醫學研究所,公衛學院,6,公衛院博士班,phD,10,8,18,44.44444444
98,720214,流行病學研究所,公衛學院,6,公衛院博士班,phD,8,6,14,42.85714286
101,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛院博士班,phD,3,2,5,40
97,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛院博士班,phD,6,4,10,40
98,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛院博士班,phD,5,3,8,37.5
97,720214,流行病學研究所,公衛學院,6,公衛院博士班,phD,9,5,14,35.71428571
99,720203,職業醫學與工業衛生研究所,公衛學院,6,公衛院博士班,phD,4,2,6,33.33333333
101,720220,流行病學與預防醫學研究所,公衛學院,6,公衛院博士班,phD,13,5,18,27.77777778
102,720220,流行病學與預防醫學研究所,公衛學院,6,公衛院博士班,phD,17,5,22,22.72727273
103,310501,心理學系,理學院,7,理學院學士班,Bachelor,22,31,53,58.49056604
105,310501,心理學系,理學院,7,理學院學士班,Bachelor,27,38,65,58.46153846
104,310501,心理學系,理學院,7,理學院學士班,Bachelor,23,29,52,55.76923077
99,310501,心理學系,理學院,7,理學院學士班,Bachelor,25,31,56,55.35714286
102,310501,心理學系,理學院,7,理學院學士班,Bachelor,23,26,49,53.06122449
100,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,17,18,35,51.42857143
101,310501,心理學系,理學院,7,理學院學士班,Bachelor,22,23,45,51.11111111
97,310501,心理學系,理學院,7,理學院學士班,Bachelor,36,34,70,48.57142857
99,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,24,22,46,47.82608696
102,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,20,16,36,44.44444444
98,310501,心理學系,理學院,7,理學院學士班,Bachelor,35,27,62,43.5483871
101,440203,地質科學系,理學院,7,理學院學士班,Bachelor,26,17,43,39.53488372
98,440203,地質科學系,理學院,7,理學院學士班,Bachelor,28,18,46,39.13043478
100,310501,心理學系,理學院,7,理學院學士班,Bachelor,35,22,57,38.59649123
99,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,21,13,34,38.23529412
100,440203,地質科學系,理學院,7,理學院學士班,Bachelor,25,15,40,37.5
97,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,31,18,49,36.73469388
103,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,26,15,41,36.58536585
103,440203,地質科學系,理學院,7,理學院學士班,Bachelor,28,15,43,34.88372093
104,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,25,13,38,34.21052632
101,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,29,15,44,34.09090909
104,440203,地質科學系,理學院,7,理學院學士班,Bachelor,31,16,47,34.04255319
98,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,37,17,54,31.48148148
104,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,24,11,35,31.42857143
105,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,24,11,35,31.42857143
101,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,23,10,33,30.3030303
103,440101,化學系,理學院,7,理學院學士班,Bachelor,52,19,71,26.76056338
102,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,26,9,35,25.71428571
105,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,26,9,35,25.71428571
103,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,29,10,39,25.64102564
105,440203,地質科學系,理學院,7,理學院學士班,Bachelor,32,11,43,25.58139535
97,440203,地質科學系,理學院,7,理學院學士班,Bachelor,38,12,50,24
101,440101,化學系,理學院,7,理學院學士班,Bachelor,53,16,69,23.1884058
99,460101,數學系,理學院,7,理學院學士班,Bachelor,43,12,55,21.81818182
100,440101,化學系,理學院,7,理學院學士班,Bachelor,52,14,66,21.21212121
105,440101,化學系,理學院,7,理學院學士班,Bachelor,52,14,66,21.21212121
97,440101,化學系,理學院,7,理學院學士班,Bachelor,53,14,67,20.89552239
98,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,32,8,40,20
100,310602,地理環境資源學系,理學院,7,理學院學士班,Bachelor,32,8,40,20
99,440101,化學系,理學院,7,理學院學士班,Bachelor,55,13,68,19.11764706
97,440401,大氣科學系,理學院,7,理學院學士班,Bachelor,35,8,43,18.60465116
100,440301,物理學系,理學院,7,理學院學士班,Bachelor,58,13,71,18.30985915
99,440203,地質科學系,理學院,7,理學院學士班,Bachelor,36,8,44,18.18181818
105,460101,數學系,理學院,7,理學院學士班,Bachelor,37,8,45,17.77777778
98,440101,化學系,理學院,7,理學院學士班,Bachelor,56,12,68,17.64705882
104,440101,化學系,理學院,7,理學院學士班,Bachelor,54,10,64,15.625
102,440301,物理學系,理學院,7,理學院學士班,Bachelor,56,10,66,15.15151515
